job_id~job_title~company_name~company_location~pay_range~job_level~employment_type~job_posted_date~industry
3830966997~Data Architect~J&M Group~Mississauga, Ontario, Canada~~Entry level~Full-time~2024-03-17 13:57:47~IT Services and IT Consulting
3991923552~Azure Data Engineering Architect~CGI~Canada~~Mid-Senior level~Full-time~2024-08-07 13:57:48~IT Services and IT Consulting
3921714673~Solution Architect - Deloitte Global Technology~Deloitte~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-08-10 13:57:50~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3945409326~Data Architect~Momentum Financial Services Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-12 13:57:51~Financial Services
3987424668~Enterprise Data Architect~QuadReal Property Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:57:51~Real Estate
3965613556~Data Architect III~Electronic Arts (EA)~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-07-31 13:57:52~Computer Games, IT Services and IT Consulting, and Software Development
3992331820~Data Architect~Richardson Wealth~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-07 13:57:52~Financial Services, Banking, and Investment Banking
3999991005~AWS Solution Architect~TEKsystems~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-13 13:57:54~IT Services and IT Consulting
3818367595~Data Enterprise Architect~Epsilon Solutions Ltd.~Ontario, Canada~~Entry level~Full-time~2024-02-16 13:57:55~IT Services and IT Consulting
3830966997~Data Architect~J&M Group~Mississauga, Ontario, Canada~~Entry level~Full-time~2024-03-17 13:57:56~IT Services and IT Consulting
3921719074~Solution Architect - Deloitte Global Technology~Deloitte~Ottawa, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 13:57:58~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3921714673~Solution Architect - Deloitte Global Technology~Deloitte~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-08-10 13:57:59~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3945409326~Data Architect~Momentum Financial Services Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-12 13:58:00~Financial Services
3987424668~Enterprise Data Architect~QuadReal Property Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:58:01~Real Estate
3965613556~Data Architect III~Electronic Arts (EA)~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-07-31 13:58:02~Computer Games, IT Services and IT Consulting, and Software Development
3992331820~Data Architect~Richardson Wealth~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-07 13:58:02~Financial Services, Banking, and Investment Banking
3999991005~AWS Solution Architect~TEKsystems~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-13 13:58:03~IT Services and IT Consulting
3818367595~Data Enterprise Architect~Epsilon Solutions Ltd.~Ontario, Canada~~Entry level~Full-time~2024-02-16 13:58:04~IT Services and IT Consulting
3830966997~Data Architect~J&M Group~Mississauga, Ontario, Canada~~Entry level~Full-time~2024-03-17 13:58:04~IT Services and IT Consulting
3921719074~Solution Architect - Deloitte Global Technology~Deloitte~Ottawa, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 13:58:05~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3888469248~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:06~IT Services and IT Consulting
3945409326~Data Architect~Momentum Financial Services Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-12 13:58:08~Financial Services
3987424668~Enterprise Data Architect~QuadReal Property Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:58:09~Real Estate
3965613556~Data Architect III~Electronic Arts (EA)~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-07-31 13:58:10~Computer Games, IT Services and IT Consulting, and Software Development
3992331820~Data Architect~Richardson Wealth~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-07 13:58:11~Financial Services, Banking, and Investment Banking
3999991005~AWS Solution Architect~TEKsystems~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-13 13:58:11~IT Services and IT Consulting
3818367595~Data Enterprise Architect~Epsilon Solutions Ltd.~Ontario, Canada~~Entry level~Full-time~2024-02-16 13:58:12~IT Services and IT Consulting
3830966997~Data Architect~J&M Group~Mississauga, Ontario, Canada~~Entry level~Full-time~2024-03-17 13:58:12~IT Services and IT Consulting
3921719074~Solution Architect - Deloitte Global Technology~Deloitte~Ottawa, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 13:58:13~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3888469248~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:14~IT Services and IT Consulting
3888471000~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:15~IT Services and IT Consulting
3987424668~Enterprise Data Architect~QuadReal Property Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:58:17~Real Estate
3965613556~Data Architect III~Electronic Arts (EA)~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-07-31 13:58:18~Computer Games, IT Services and IT Consulting, and Software Development
3992331820~Data Architect~Richardson Wealth~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-07 13:58:18~Financial Services, Banking, and Investment Banking
3999991005~AWS Solution Architect~TEKsystems~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-13 13:58:19~IT Services and IT Consulting
3818367595~Data Enterprise Architect~Epsilon Solutions Ltd.~Ontario, Canada~~Entry level~Full-time~2024-02-16 13:58:19~IT Services and IT Consulting
3830966997~Data Architect~J&M Group~Mississauga, Ontario, Canada~~Entry level~Full-time~2024-03-17 13:58:20~IT Services and IT Consulting
3921719074~Solution Architect - Deloitte Global Technology~Deloitte~Ottawa, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 13:58:21~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3888469248~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:21~IT Services and IT Consulting
3888471000~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:23~IT Services and IT Consulting
3959594694~Enterprise Data Architect~Rocket Innovation Studio~Windsor, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 13:58:23~IT Services and IT Consulting
3987424668~Enterprise Data Architect~QuadReal Property Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:58:25~Real Estate
3945409326~Data Architect~Momentum Financial Services Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-12 13:58:25~Financial Services
3965613556~Data Architect III~Electronic Arts (EA)~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-07-31 13:58:26~Computer Games, IT Services and IT Consulting, and Software Development
3992331820~Data Architect~Richardson Wealth~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-07 13:58:27~Financial Services, Banking, and Investment Banking
3921714673~Solution Architect - Deloitte Global Technology~Deloitte~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-08-10 13:58:28~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3999991005~AWS Solution Architect~TEKsystems~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-13 13:58:29~IT Services and IT Consulting
3830966997~Data Architect~J&M Group~Mississauga, Ontario, Canada~~Entry level~Full-time~2024-03-17 13:58:30~IT Services and IT Consulting
3921719074~Solution Architect - Deloitte Global Technology~Deloitte~Ottawa, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 13:58:30~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3888469248~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:31~IT Services and IT Consulting
3945409326~Data Architect~Momentum Financial Services Group~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-12 13:58:33~Financial Services
3965613556~Data Architect III~Electronic Arts (EA)~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-07-31 13:58:34~Computer Games, IT Services and IT Consulting, and Software Development
3992331820~Data Architect~Richardson Wealth~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-07 13:58:34~Financial Services, Banking, and Investment Banking
3921714673~Solution Architect - Deloitte Global Technology~Deloitte~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-08-10 13:58:35~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3999991005~AWS Solution Architect~TEKsystems~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-13 13:58:36~IT Services and IT Consulting
3830966997~Data Architect~J&M Group~Mississauga, Ontario, Canada~~Entry level~Full-time~2024-03-17 13:58:37~IT Services and IT Consulting
3921719074~Solution Architect - Deloitte Global Technology~Deloitte~Ottawa, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 13:58:37~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3888469248~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:38~IT Services and IT Consulting
3959594694~Enterprise Data Architect~Rocket Innovation Studio~Windsor, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 13:58:39~IT Services and IT Consulting
3965613556~Data Architect III~Electronic Arts (EA)~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-07-31 13:58:41~Computer Games, IT Services and IT Consulting, and Software Development
3992331820~Data Architect~Richardson Wealth~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-07 13:58:41~Financial Services, Banking, and Investment Banking
3921714673~Solution Architect - Deloitte Global Technology~Deloitte~Vancouver, British Columbia, Canada~~Not Applicable~Full-time~2024-08-10 13:58:42~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3999991005~AWS Solution Architect~TEKsystems~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-13 13:58:43~IT Services and IT Consulting
3830966997~Data Architect~J&M Group~Mississauga, Ontario, Canada~~Entry level~Full-time~2024-03-17 13:58:44~IT Services and IT Consulting
3921719074~Solution Architect - Deloitte Global Technology~Deloitte~Ottawa, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 13:58:45~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3888469248~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:45~IT Services and IT Consulting
3959594694~Enterprise Data Architect~Rocket Innovation Studio~Windsor, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 13:58:46~IT Services and IT Consulting
3888471000~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:47~IT Services and IT Consulting
3818367595~Data Enterprise Architect~Epsilon Solutions Ltd.~Ontario, Canada~~Entry level~Full-time~2024-02-16 13:58:48~IT Services and IT Consulting
3830966997~Data Architect~J&M Group~Mississauga, Ontario, Canada~~Entry level~Full-time~2024-03-17 13:58:49~IT Services and IT Consulting
3921719074~Solution Architect - Deloitte Global Technology~Deloitte~Ottawa, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 13:58:49~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3888469248~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:50~IT Services and IT Consulting
3888471000~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:51~IT Services and IT Consulting
3959594694~Enterprise Data Architect~Rocket Innovation Studio~Windsor, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 13:58:52~IT Services and IT Consulting
3963994968~GOAPRDJP00000315 Data Architect~Omega Solutions, Inc.~Edmonton, Alberta, Canada~~Entry level~Full-time~2024-07-15 13:58:52~Information Technology & Services
3899942024~Cloud Data Architect~Project X Ltd.~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:53~Information Technology & Services
3973370385~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-17 13:58:54~IT Services and IT Consulting
3973369564~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-17 13:58:55~IT Services and IT Consulting
3830966997~Data Architect~J&M Group~Mississauga, Ontario, Canada~~Entry level~Full-time~2024-03-17 13:58:57~IT Services and IT Consulting
3921719074~Solution Architect - Deloitte Global Technology~Deloitte~Ottawa, Ontario, Canada~~Not Applicable~Full-time~2024-08-09 13:58:57~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3888469248~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:58~IT Services and IT Consulting
3888471000~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:58:59~IT Services and IT Consulting
3959594694~Enterprise Data Architect~Rocket Innovation Studio~Windsor, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 13:59:00~IT Services and IT Consulting
3963994968~GOAPRDJP00000315 Data Architect~Omega Solutions, Inc.~Edmonton, Alberta, Canada~~Entry level~Full-time~2024-07-15 13:59:01~Information Technology & Services
3899942024~Cloud Data Architect~Project X Ltd.~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:59:01~Information Technology & Services
3973370385~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-17 13:59:02~IT Services and IT Consulting
3973369564~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-17 13:59:02~IT Services and IT Consulting
3995595846~Solution Architect (Data)~Morgan McKinley~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-08 13:59:03~Staffing and Recruiting
3979363129~Solution Architect V~Intellectt Inc~Canada~~Mid-Senior level~Full-time~2024-07-24 13:59:05~Staffing and Recruiting
3722423904~Data Architect with AWS Data Lake & Redshift~Ward Technology Talent~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2023-10-19 13:59:06~IT Services and IT Consulting
3906291372~Data Solution Architect~Mattel Canada~Mississauga, Ontario, Canada~~Not Applicable~Full-time~2024-08-07 13:59:06~Manufacturing, Design Services, and Entertainment Providers
3913686035~Architect for Data Layer and Reporting Solution - 232527~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-05-16 13:59:07~IT Services and IT Consulting
3818367595~Data Enterprise Architect~Epsilon Solutions Ltd.~Ontario, Canada~~Entry level~Full-time~2024-02-16 13:59:07~IT Services and IT Consulting
3962978783~Data Architect~Plains Midstream Canada~Calgary, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-15 13:59:08~Oil and Gas
3968007140~Data Architect /  Data Expert~Zortech Solutions~Edmonton, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-15 13:59:09~IT Services and IT Consulting
3996576191~Data Scientist/ Sr. Data Scientist~eLocal~Canada~~Mid-Senior level~Full-time~2024-08-09 13:59:10~Marketing Services and Advertising Services
3938847750~Data Architect~Staples Canada~Richmond Hill, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-12 13:59:10~Retail
3921717592~Solution Architect - Deloitte Global Technology~Deloitte~Victoria, British Columbia, Canada~~Not Applicable~Full-time~2024-08-10 13:59:11~Accounting, IT Services and IT Consulting, and Business Consulting and Services
3888469248~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:59:14~IT Services and IT Consulting
3888471000~AEP Data Architect~Zortech Solutions~Brampton, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:59:14~IT Services and IT Consulting
